ERROR 2013-01-23 09:09:00,410 ===> Error message
INFO  2013-02-14 15:27:06,785 ===> Antiunification demo [Demos, TRAINS_DATASET, tr9] has 9 result/s
INFO  2013-02-14 15:30:48,543 ===> Execution started Thu Feb 14 15:30:48 CET 2013
INFO  2013-02-14 15:31:04,036 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 5 result/s
INFO  2013-02-14 15:49:03,770 ===> Execution started Thu Feb 14 15:49:03 CET 2013
INFO  2013-02-14 15:49:34,538 ===> Execution started Thu Feb 14 15:49:34 CET 2013
INFO  2013-02-14 15:50:06,360 ===> Execution started Thu Feb 14 15:50:06 CET 2013
INFO  2013-02-14 15:50:54,541 ===> Execution started Thu Feb 14 15:50:54 CET 2013
INFO  2013-02-14 15:51:18,437 ===> Execution started Thu Feb 14 15:51:18 CET 2013
INFO  2013-02-14 15:51:31,074 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 5 result/s
INFO  2013-02-14 15:52:06,821 ===> Antiunification demo [Demos, TRAINS_DATASET, tr3] has 27 result/s
INFO  2013-02-14 15:56:40,215 ===> Execution started Thu Feb 14 15:56:40 CET 2013
INFO  2013-02-14 15:56:43,736 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 15:56:44,137 ===> OK
INFO  2013-02-14 15:56:46,329 ===> Case e9
INFO  2013-02-14 15:56:49,038 ===> Case e12
INFO  2013-02-14 15:57:08,983 ===> Execution started Thu Feb 14 15:57:08 CET 2013
INFO  2013-02-14 15:57:56,880 ===> Execution started Thu Feb 14 15:57:56 CET 2013
INFO  2013-02-14 15:58:00,146 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 15:58:00,462 ===> OK
INFO  2013-02-14 15:58:01,927 ===> Case e12
INFO  2013-02-14 15:58:28,482 ===> Execution started Thu Feb 14 15:58:28 CET 2013
INFO  2013-02-14 15:58:34,639 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 15:58:34,962 ===> OK
INFO  2013-02-14 15:58:36,813 ===> Case e1
INFO  2013-02-14 15:59:07,279 ===> Execution started Thu Feb 14 15:59:07 CET 2013
INFO  2013-02-14 15:59:10,302 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 15:59:10,616 ===> OK
INFO  2013-02-14 15:59:12,160 ===> Case e7
INFO  2013-02-14 16:09:00,164 ===> Execution started Thu Feb 14 16:09:00 CET 2013
INFO  2013-02-14 16:09:03,329 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-14 16:09:03,684 ===> OK
INFO  2013-02-14 16:09:05,232 ===> Case e8
INFO  2013-02-14 16:12:52,069 ===> Execution started Thu Feb 14 16:12:52 CET 2013
INFO  2013-02-14 16:12:55,430 ===> Loading TRAINS_DATASET ...
INFO  2013-02-14 16:12:55,743 ===> OK
INFO  2013-02-14 16:12:57,424 ===> Case tr1
INFO  2013-02-14 16:12:58,793 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 16:12:58,974 ===> OK
INFO  2013-02-14 16:13:00,516 ===> Case e6
INFO  2013-02-14 16:16:45,131 ===> Execution started Thu Feb 14 16:16:45 CET 2013
INFO  2013-02-14 16:16:48,319 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 16:16:48,640 ===> OK
INFO  2013-02-14 16:16:50,099 ===> Case e2
INFO  2013-02-14 16:27:11,894 ===> Execution started Thu Feb 14 16:27:11 CET 2013
INFO  2013-02-14 16:27:14,691 ===> Loading UNCLE_DATASET ...
INFO  2013-02-14 16:27:15,004 ===> OK
INFO  2013-02-14 16:27:16,628 ===> Case e10
INFO  2013-02-14 16:27:17,609 ===> Case e10
INFO  2013-02-14 16:27:21,092 ===> Case e10
INFO  2013-02-15 10:01:18,444 ===> Execution started Fri Feb 15 10:01:18 CET 2013
INFO  2013-02-15 10:01:21,654 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:01:22,055 ===> OK
INFO  2013-02-15 10:01:23,909 ===> Case e12
INFO  2013-02-15 10:24:07,561 ===> Execution started Fri Feb 15 10:24:07 CET 2013
INFO  2013-02-15 10:24:10,804 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:24:11,125 ===> OK
INFO  2013-02-15 10:24:12,798 ===> Case e3
INFO  2013-02-15 10:26:13,712 ===> Execution started Fri Feb 15 10:26:13 CET 2013
INFO  2013-02-15 10:26:16,570 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:26:16,868 ===> OK
INFO  2013-02-15 10:26:18,484 ===> Case e11
INFO  2013-02-15 10:26:22,679 ===> Case e1
INFO  2013-02-15 10:26:23,895 ===> Case e12
INFO  2013-02-15 10:30:11,913 ===> Execution started Fri Feb 15 10:30:11 CET 2013
INFO  2013-02-15 10:30:15,049 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:30:15,436 ===> OK
INFO  2013-02-15 10:30:17,159 ===> Case e1
INFO  2013-02-15 10:41:56,764 ===> Case e11
INFO  2013-02-15 10:41:59,553 ===> Case e11
INFO  2013-02-15 10:42:00,712 ===> Loading TRAINS_DATASET ...
INFO  2013-02-15 10:42:00,900 ===> OK
INFO  2013-02-15 10:42:01,927 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:42:02,105 ===> OK
INFO  2013-02-15 10:42:03,728 ===> Case e7
INFO  2013-02-15 10:44:26,799 ===> Execution started Fri Feb 15 10:44:26 CET 2013
INFO  2013-02-15 10:44:29,507 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:44:29,832 ===> OK
INFO  2013-02-15 10:44:31,308 ===> Case e10
INFO  2013-02-15 10:44:33,557 ===> Case e2
INFO  2013-02-15 10:44:35,167 ===> Case e9
INFO  2013-02-15 10:44:36,001 ===> Case e1
INFO  2013-02-15 10:44:37,135 ===> Case e6
INFO  2013-02-15 10:44:38,293 ===> Case e3
INFO  2013-02-15 10:44:39,488 ===> Case e7
INFO  2013-02-15 10:45:13,759 ===> Execution started Fri Feb 15 10:45:13 CET 2013
INFO  2013-02-15 10:45:16,948 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:45:17,262 ===> OK
INFO  2013-02-15 10:45:18,830 ===> Case e7
INFO  2013-02-15 10:45:20,211 ===> Case e9
INFO  2013-02-15 10:45:21,505 ===> Case e5
INFO  2013-02-15 10:45:22,675 ===> Case e1
INFO  2013-02-15 10:46:01,694 ===> Execution started Fri Feb 15 10:46:01 CET 2013
INFO  2013-02-15 10:46:04,401 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:46:04,718 ===> OK
INFO  2013-02-15 10:46:06,260 ===> Case e2
INFO  2013-02-15 10:46:07,575 ===> Case e3
INFO  2013-02-15 10:46:08,329 ===> Case e8
INFO  2013-02-15 10:46:09,838 ===> Case e7
INFO  2013-02-15 10:46:10,839 ===> Case e12
INFO  2013-02-15 10:46:23,408 ===> Execution started Fri Feb 15 10:46:23 CET 2013
INFO  2013-02-15 10:46:26,677 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:46:26,985 ===> OK
INFO  2013-02-15 10:46:28,886 ===> Case e11
INFO  2013-02-15 10:49:43,103 ===> Execution started Fri Feb 15 10:49:43 CET 2013
INFO  2013-02-15 10:49:45,421 ===> Loading TRAINS_DATASET ...
INFO  2013-02-15 10:49:45,729 ===> OK
INFO  2013-02-15 10:49:46,042 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:49:46,214 ===> OK
INFO  2013-02-15 10:49:47,673 ===> Case e7
INFO  2013-02-15 10:50:26,290 ===> Execution started Fri Feb 15 10:50:26 CET 2013
INFO  2013-02-15 10:51:11,923 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:51:12,242 ===> OK
INFO  2013-02-15 10:51:14,636 ===> Case e11
INFO  2013-02-15 10:58:51,385 ===> Execution started Fri Feb 15 10:58:51 CET 2013
INFO  2013-02-15 10:58:54,089 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 10:58:54,410 ===> OK
INFO  2013-02-15 10:58:55,890 ===> Case e7
INFO  2013-02-15 11:02:33,858 ===> Execution started Fri Feb 15 11:02:33 CET 2013
INFO  2013-02-15 11:02:36,526 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 11:02:36,837 ===> OK
INFO  2013-02-15 11:02:38,374 ===> Case e1
INFO  2013-02-15 11:02:40,476 ===> Case e1
INFO  2013-02-15 11:02:41,657 ===> Case e11
INFO  2013-02-15 11:02:42,984 ===> Case e3
INFO  2013-02-15 11:02:44,075 ===> Case e5
INFO  2013-02-15 11:02:45,122 ===> Case e10
INFO  2013-02-15 11:02:46,305 ===> Case e12
INFO  2013-02-15 11:02:48,992 ===> Case e4
INFO  2013-02-15 11:02:51,129 ===> Case e9
INFO  2013-02-15 11:03:18,214 ===> Execution started Fri Feb 15 11:03:18 CET 2013
INFO  2013-02-15 11:03:21,122 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 11:03:21,426 ===> OK
INFO  2013-02-15 11:03:23,047 ===> Case e7
INFO  2013-02-15 11:04:18,561 ===> Execution started Fri Feb 15 11:04:18 CET 2013
INFO  2013-02-15 11:04:21,478 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 11:04:21,784 ===> OK
INFO  2013-02-15 11:04:23,561 ===> Case e11
INFO  2013-02-15 11:05:14,150 ===> Execution started Fri Feb 15 11:05:14 CET 2013
INFO  2013-02-15 11:05:17,549 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 11:05:17,881 ===> OK
INFO  2013-02-15 11:05:19,408 ===> Case e12
INFO  2013-02-15 11:12:03,916 ===> Execution started Fri Feb 15 11:12:03 CET 2013
INFO  2013-02-15 11:12:06,862 ===> Loading UNCLE_DATASET ...
INFO  2013-02-15 11:12:07,182 ===> OK
INFO  2013-02-15 11:12:08,822 ===> Case e3
INFO  2013-02-15 11:22:42,127 ===> Execution started Fri Feb 15 11:22:42 CET 2013
INFO  2013-02-15 11:23:38,756 ===> Execution started Fri Feb 15 11:23:38 CET 2013
INFO  2013-02-15 11:42:25,868 ===> Execution started Fri Feb 15 11:42:25 CET 2013
INFO  2013-02-15 11:42:28,323 ===> Loading UNCLE_DATASET_BOTH ...
INFO  2013-02-15 11:42:28,665 ===> OK
INFO  2013-02-15 11:42:29,992 ===> Case e11
INFO  2013-02-15 11:42:31,753 ===> Loading DEMOSPONGIAE_120_DATASET ...
INFO  2013-02-15 11:42:32,574 ===> OK
INFO  2013-02-15 11:42:34,289 ===> Case sp-106
INFO  2013-02-15 11:42:35,387 ===> Loading ZOOLOGY_DATASET ...
INFO  2013-02-15 11:42:35,696 ===> OK
INFO  2013-02-15 11:42:54,422 ===> Case zp-1710
INFO  2013-02-15 11:42:56,268 ===> Case zp-1769
INFO  2013-02-15 11:43:02,590 ===> Case zp-1750
INFO  2013-02-15 11:43:49,380 ===> Execution started Fri Feb 15 11:43:49 CET 2013
INFO  2013-02-15 11:43:52,092 ===> Loading ZOOLOGY_DATASET ...
INFO  2013-02-15 11:43:52,510 ===> OK
INFO  2013-02-15 11:43:57,761 ===> Case zp-1704
INFO  2013-02-15 11:44:10,048 ===> Execution started Fri Feb 15 11:44:10 CET 2013
INFO  2013-02-15 11:44:16,480 ===> Feature Term 1 SUBSUMES Feature Term 2
INFO  2013-02-15 11:44:20,809 ===> Antiunification demo sponge has 1 result/s
INFO  2013-02-15 11:44:26,849 ===> Antiunification demo family has 1 result/s
INFO  2013-02-15 11:44:29,351 ===> Antiunification demo family has 1 result/s
INFO  2013-02-15 11:44:33,455 ===> Unification demo family has 1 result/s
INFO  2013-02-15 11:50:29,597 ===> Execution started Fri Feb 15 11:50:29 CET 2013
INFO  2013-02-15 11:51:34,605 ===> Execution started Fri Feb 15 11:51:34 CET 2013
INFO  2013-02-15 11:54:23,154 ===> Execution started Fri Feb 15 11:54:23 CET 2013
INFO  2013-02-15 11:54:35,475 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 6 result/s
INFO  2013-02-15 12:00:18,121 ===> Execution started Fri Feb 15 12:00:18 CET 2013
INFO  2013-02-15 12:00:31,686 ===> Antiunification demo [Demos, TRAINS_DATASET, tr5] has 6 result/s
INFO  2013-02-15 12:01:04,675 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-111] has 1 result/s
INFO  2013-02-15 12:02:13,149 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-109] has 1 result/s
INFO  2013-02-15 12:02:38,953 ===> Execution started Fri Feb 15 12:02:38 CET 2013
INFO  2013-02-15 12:02:48,059 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-106] has 1 result/s
INFO  2013-02-15 12:04:46,184 ===> Execution started Fri Feb 15 12:04:46 CET 2013
INFO  2013-02-15 12:04:56,932 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 5 result/s
INFO  2013-02-15 12:05:06,388 ===> Execution started Fri Feb 15 12:05:06 CET 2013
INFO  2013-02-15 12:05:16,998 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 6 result/s
INFO  2013-02-15 12:05:55,001 ===> Execution started Fri Feb 15 12:05:54 CET 2013
INFO  2013-02-15 12:06:03,999 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-103] has 1 result/s
INFO  2013-02-15 12:06:14,161 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-111] has 1 result/s
INFO  2013-02-15 12:06:40,182 ===> Execution started Fri Feb 15 12:06:40 CET 2013
INFO  2013-02-15 12:06:48,544 ===> Antiunification demo [Demos, TRAINS_DATASET, tr5] has 3 result/s
INFO  2013-02-15 12:07:34,085 ===> Execution started Fri Feb 15 12:07:34 CET 2013
INFO  2013-02-15 12:07:45,729 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 3 result/s
INFO  2013-02-15 12:08:34,623 ===> Execution started Fri Feb 15 12:08:34 CET 2013
INFO  2013-02-15 12:08:42,880 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 6 result/s
INFO  2013-02-15 12:08:56,269 ===> Execution started Fri Feb 15 12:08:56 CET 2013
INFO  2013-02-15 12:09:03,923 ===> Antiunification demo [Demos, TRAINS_DATASET, tr7] has 1 result/s
INFO  2013-02-15 12:09:15,858 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-105] has 1 result/s
INFO  2013-02-15 12:28:11,114 ===> Execution started Fri Feb 15 12:28:11 CET 2013
INFO  2013-02-15 12:28:20,627 ===> Antiunification demo [Demos, TRAINS_DATASET, tr8] has 4 result/s
INFO  2013-02-15 12:28:32,269 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-100] has 1 result/s
INFO  2013-02-15 12:30:44,686 ===> Execution started Fri Feb 15 12:30:44 CET 2013
INFO  2013-02-15 12:30:54,223 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-107] has 1 result/s
INFO  2013-02-15 12:31:35,088 ===> Execution started Fri Feb 15 12:31:35 CET 2013
INFO  2013-02-15 12:32:35,347 ===> Execution started Fri Feb 15 12:32:35 CET 2013
INFO  2013-02-15 13:08:23,755 ===> Execution started Fri Feb 15 13:08:23 CET 2013
INFO  2013-02-15 13:08:32,419 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-109] has 1 result/s
INFO  2013-02-15 13:08:40,085 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-106] has 1 result/s
INFO  2013-02-15 13:08:50,817 ===> Antiunification demo [Demos, TRAINS_DATASET, tr2] has 5 result/s
INFO  2013-02-15 13:20:15,444 ===> Execution started Fri Feb 15 13:20:15 CET 2013
INFO  2013-02-15 13:20:20,342 ===> Loading DEMOSPONGIAE_120_DATASET ...
INFO  2013-02-15 13:20:21,420 ===> OK
ERROR 2013-02-15 13:21:16,083 ===> Error: java.lang.NullPointerException
ERROR 2013-02-15 13:21:23,119 ===> Error: java.lang.NullPointerException
INFO  2013-02-15 13:45:30,403 ===> Execution started Fri Feb 15 13:45:30 CET 2013
INFO  2013-02-15 13:45:46,738 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-104] has 1 result/s
INFO  2013-02-15 13:46:24,566 ===> Execution started Fri Feb 15 13:46:24 CET 2013
INFO  2013-02-15 13:46:36,799 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-102] has 1 result/s
INFO  2013-02-15 13:47:31,258 ===> Execution started Fri Feb 15 13:47:31 CET 2013
INFO  2013-02-15 13:48:38,945 ===> Execution started Fri Feb 15 13:48:38 CET 2013
INFO  2013-02-15 13:48:48,876 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-104] has 1 result/s
INFO  2013-02-15 13:49:10,560 ===> Execution started Fri Feb 15 13:49:10 CET 2013
INFO  2013-02-15 13:49:31,032 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-106] has 1 result/s
INFO  2013-02-15 13:50:26,304 ===> Execution started Fri Feb 15 13:50:26 CET 2013
INFO  2013-02-15 13:50:34,407 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-104] has 1 result/s
INFO  2013-02-15 13:50:45,816 ===> Antiunification demo [Demos, TRAINS_DATASET, tr8] has 6 result/s
INFO  2013-02-15 13:58:37,629 ===> Execution started Fri Feb 15 13:58:37 CET 2013
INFO  2013-02-15 13:58:46,898 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-107] has 1 result/s
INFO  2013-02-15 13:58:59,351 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 3 result/s
INFO  2013-02-18 09:43:47,642 ===> Execution started Mon Feb 18 09:43:47 CET 2013
INFO  2013-02-18 09:43:57,187 ===> Loading UNCLE_DATASET ...
INFO  2013-02-18 09:43:57,899 ===> OK
INFO  2013-02-18 09:43:59,653 ===> Case e12
INFO  2013-02-18 09:44:01,159 ===> Case e3
INFO  2013-02-18 09:44:02,251 ===> Loading TOXICOLOGY_DATASET_FRATS  ...
INFO  2013-02-18 09:44:04,905 ===> OK
INFO  2013-02-18 09:44:07,161 ===> Case tr-santi-478
INFO  2013-02-18 09:44:16,379 ===> Loading DEMOSPONGIAE_120_DATASET ...
INFO  2013-02-18 09:44:17,139 ===> OK
INFO  2013-02-18 09:44:18,810 ===> Case sp-95
INFO  2013-02-18 09:44:22,872 ===> Case sp-222
INFO  2013-02-18 09:51:23,914 ===> Execution started Mon Feb 18 09:51:23 CET 2013
INFO  2013-02-18 09:51:49,590 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-109] has 1 result/s
INFO  2013-02-18 09:53:55,797 ===> Execution started Mon Feb 18 09:53:55 CET 2013
INFO  2013-02-18 09:56:19,749 ===> Execution started Mon Feb 18 09:56:19 CET 2013
INFO  2013-02-18 09:56:34,341 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-11] has 1 result/s
INFO  2013-02-18 09:57:42,322 ===> Execution started Mon Feb 18 09:57:42 CET 2013
INFO  2013-02-18 09:57:51,980 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-105] has 1 result/s
INFO  2013-02-18 09:58:05,676 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-18 09:58:10,216 ===> Feature Term 1 SUBSUMES Feature Term 2
INFO  2013-02-18 09:58:15,201 ===> Unification demo sponge has 1 result/s
INFO  2013-02-18 09:58:21,788 ===> Antiunification demo sponge has 1 result/s
INFO  2013-02-18 09:58:36,288 ===> Antiunification demo family has 1 result/s
INFO  2013-02-18 09:59:02,008 ===> Antiunification demo trains has 2 result/s
INFO  2013-02-18 09:59:36,981 ===> Execution started Mon Feb 18 09:59:36 CET 2013
INFO  2013-02-18 09:59:40,588 ===> Loading UNCLE_DATASET ...
INFO  2013-02-18 09:59:40,896 ===> OK
INFO  2013-02-18 09:59:42,345 ===> Case e8
INFO  2013-02-18 09:59:46,901 ===> Feature Term 1 SUBSUMES Feature Term 2
INFO  2013-02-18 09:59:52,491 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-18 10:00:00,984 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-18 10:00:09,532 ===> Unification demo sponge has 1 result/s
INFO  2013-02-18 10:00:22,434 ===> Antiunification demo sponge has 1 result/s
INFO  2013-02-18 10:00:29,867 ===> Antiunification demo trains has 2 result/s
INFO  2013-02-18 10:00:41,560 ===> Antiunification demo [Demos, TRAINS_DATASET, tr9] has 4 result/s
INFO  2013-02-18 10:32:55,538 ===> Execution started Mon Feb 18 10:32:55 CET 2013
INFO  2013-02-18 11:34:02,978 ===> Execution started Mon Feb 18 11:34:02 CET 2013
INFO  2013-02-18 11:34:10,658 ===> Execution started Mon Feb 18 11:34:10 CET 2013
INFO  2013-02-18 11:41:53,669 ===> Feature Term 1 DOES NOT SUBSUME Feature Term 2
INFO  2013-02-18 11:41:57,281 ===> Unification demo trains has 1 result/s
INFO  2013-02-18 11:56:49,902 ===> Execution started Mon Feb 18 11:56:49 CET 2013
INFO  2013-02-18 12:03:57,467 ===> Execution started Mon Feb 18 12:03:57 CET 2013
INFO  2013-02-18 12:07:33,251 ===> Execution started Mon Feb 18 12:07:33 CET 2013
INFO  2013-02-18 12:07:42,442 ===> Unification demo [Demos, TRAINS_DATASET, tr8] has 0 result/s
INFO  2013-02-18 12:07:47,084 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-18 12:07:52,599 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-103] has 0 result/s
INFO  2013-02-18 12:07:57,268 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-107] has 0 result/s
INFO  2013-02-18 12:08:04,474 ===> Antiunification demo sponge has 1 result/s
INFO  2013-02-18 12:08:10,643 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-110] has 1 result/s
INFO  2013-02-18 12:08:19,065 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 2 result/s
INFO  2013-02-18 12:08:42,862 ===> Unification demo [Demos, TRAINS_DATASET, tr8] has 0 result/s
INFO  2013-02-18 12:08:49,566 ===> Unification demo [Demos, TRAINS_DATASET, tr3] has 0 result/s
INFO  2013-02-18 12:24:08,622 ===> Execution started Mon Feb 18 12:24:08 CET 2013
INFO  2013-02-18 12:24:35,413 ===> Antiunification demo trains has 1 result/s
INFO  2013-02-18 12:24:40,607 ===> Antiunification demo [Demos, TRAINS_DATASET, tr8] has 2 result/s
INFO  2013-02-18 12:24:50,453 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-111] has 1 result/s
INFO  2013-02-18 12:25:24,280 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-109] has 1 result/s
INFO  2013-02-18 12:25:43,944 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 3 result/s
INFO  2013-02-18 12:26:55,711 ===> Antiunification demo [Demos, TRAINS_DATASET, tr6] has 3 result/s
INFO  2013-02-18 12:28:45,950 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-103] has 0 result/s
INFO  2013-02-18 16:46:48,813 ===> Execution started Mon Feb 18 16:46:48 CET 2013
INFO  2013-02-19 11:34:54,630 ===> Execution started Tue Feb 19 11:34:54 CET 2013
INFO  2013-02-19 11:46:01,856 ===> Execution started Tue Feb 19 11:46:01 CET 2013
INFO  2013-02-19 11:47:50,222 ===> Execution started Tue Feb 19 11:47:50 CET 2013
INFO  2013-02-19 12:05:54,279 ===> Execution started Tue Feb 19 12:05:54 CET 2013
INFO  2013-02-19 12:13:36,702 ===> Execution started Tue Feb 19 12:13:36 CET 2013
INFO  2013-02-19 12:16:49,817 ===> Execution started Tue Feb 19 12:16:49 CET 2013
INFO  2013-02-19 12:27:42,326 ===> Execution started Tue Feb 19 12:27:42 CET 2013
INFO  2013-02-19 12:36:13,079 ===> Execution started Tue Feb 19 12:36:13 CET 2013
INFO  2013-02-19 12:36:20,785 ===> Unification demo trains has 1 result/s
INFO  2013-02-19 12:36:23,867 ===> Unification demo [Demos, TRAINS_DATASET, tr9] has 0 result/s
INFO  2013-02-19 12:36:29,352 ===> Antiunification demo family has 1 result/s
INFO  2013-02-19 12:36:39,252 ===> Antiunification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-109] has 1 result/s
INFO  2013-02-19 12:36:47,816 ===> Antiunification demo trains has 1 result/s
INFO  2013-02-19 12:37:02,937 ===> Amalgam demo TRAINS_82_DATASET has 1 result/s
INFO  2013-02-19 12:37:11,567 ===> Unification demo [Demos, DEMOSPONGIAE_120_DATASET, sp-108] has 0 result/s
INFO  2013-02-19 12:37:16,539 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:37:17,030 ===> OK
INFO  2013-02-19 12:37:18,679 ===> Case e2
INFO  2013-02-19 12:37:43,797 ===> Execution started Tue Feb 19 12:37:43 CET 2013
INFO  2013-02-19 12:37:47,297 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:37:47,620 ===> OK
INFO  2013-02-19 12:38:09,289 ===> Execution started Tue Feb 19 12:38:09 CET 2013
INFO  2013-02-19 12:38:12,261 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:38:12,595 ===> OK
INFO  2013-02-19 12:39:00,963 ===> Execution started Tue Feb 19 12:39:00 CET 2013
INFO  2013-02-19 12:39:03,719 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:39:04,036 ===> OK
INFO  2013-02-19 12:39:22,247 ===> Execution started Tue Feb 19 12:39:22 CET 2013
INFO  2013-02-19 12:39:25,083 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:39:25,393 ===> OK
INFO  2013-02-19 12:42:09,248 ===> Execution started Tue Feb 19 12:42:09 CET 2013
INFO  2013-02-19 12:42:15,624 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:42:15,944 ===> OK
INFO  2013-02-19 12:43:04,902 ===> Execution started Tue Feb 19 12:43:04 CET 2013
INFO  2013-02-19 12:43:07,836 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:43:08,143 ===> OK
INFO  2013-02-19 12:51:13,425 ===> Execution started Tue Feb 19 12:51:13 CET 2013
INFO  2013-02-19 12:51:16,507 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:51:16,825 ===> OK
INFO  2013-02-19 12:52:03,872 ===> Execution started Tue Feb 19 12:52:03 CET 2013
INFO  2013-02-19 12:52:06,694 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:52:07,019 ===> OK
INFO  2013-02-19 12:53:25,361 ===> Execution started Tue Feb 19 12:53:25 CET 2013
INFO  2013-02-19 12:53:28,291 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:53:28,609 ===> OK
INFO  2013-02-19 12:53:48,490 ===> Execution started Tue Feb 19 12:53:48 CET 2013
INFO  2013-02-19 12:53:51,230 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:53:51,541 ===> OK
INFO  2013-02-19 12:54:57,557 ===> Execution started Tue Feb 19 12:54:57 CET 2013
INFO  2013-02-19 12:55:00,632 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:55:00,956 ===> OK
INFO  2013-02-19 12:55:36,711 ===> Execution started Tue Feb 19 12:55:36 CET 2013
INFO  2013-02-19 12:55:39,343 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 12:55:39,666 ===> OK
INFO  2013-02-19 13:06:22,218 ===> Execution started Tue Feb 19 13:06:22 CET 2013
INFO  2013-02-19 13:06:25,910 ===> Loading UNCLE_DATASET ...
INFO  2013-02-19 13:06:26,240 ===> OK
